pricingId,currencyNative,cleaningFeeUSD,cleaningFeeNative,extraPeopleFeeUSD,extraPeopleFeeNative,averageDailyRateUSD,averageDailyRateNative
SANPRC286,USD,0,0,0,0,128,128
SANPRC287,USD,76,76,0,0,116,116
SANPRC288,USD,125,125,0,0,348,348
SANPRC289,USD,19,19,0,0,128,128
SANPRC290,USD,35,35,50,50,90,90
SANPRC291,USD,240,240,18.75,18.8,363,363
SANPRC292,USD,150,150,0,0,61,61
SANPRC293,USD,70,70,16.6667,16.7,215,215
SANPRC294,USD,100,100,0,0,249,249
SANPRC295,USD,150,150,0,0,198,198
SANPRC296,USD,123,123,0,0,218,218
SANPRC297,USD,150,150,0,0,450,450
SANPRC298,USD,100,100,0,0,146,146
SANPRC299,USD,0,0,0,0,148,148
SANPRC300,USD,100,100,37.5,37.5,166,166
SANPRC301,USD,0,0,0,0,151,151
SANPRC302,USD,65,65,0,0,115,115
SANPRC303,USD,90,90,0,0,93,93
SANPRC304,USD,0,0,0,0,285,285
SANPRC305,USD,50,50,0,0,132,132
SANPRC306,USD,25,25,0,0,94,94
SANPRC307,USD,150,150,12,12,270,270
SANPRC308,USD,85,85,0,0,162,162
SANPRC309,USD,150,150,0,0,151,151
SANPRC310,USD,150,150,0,0,403,403
SANPRC311,USD,145,145,6.25,6.2,303,303
SANPRC312,USD,450,450,0,0,290,290
SANPRC313,USD,145,145,0,0,208,208
SANPRC314,USD,104,104,0,0,262,262
SANPRC315,USD,0,0,50,50,442,442
SANPRC316,USD,0,0,0,0,127,127
SANPRC317,USD,50,50,0,0,69,69
SANPRC318,USD,280,280,0,0,450,450
SANPRC319,USD,400,400,0,0,300,300
SANPRC320,USD,95,95,8,8,198,198
SANPRC321,USD,200,200,0,0,824,824
SANPRC322,USD,250,250,0,0,453,453
SANPRC323,USD,59,59,8.33333,8.3,150,150
SANPRC324,USD,60,60,20,20,81,81
SANPRC325,USD,350,350,21.4286,21.4,1208,1208
SANPRC326,USD,80,80,0,0,209,209
SANPRC327,USD,0,0,0,0,361,361
SANPRC328,USD,25,25,0,0,98,98
SANPRC329,USD,0,0,0,0,120,120
SANPRC330,USD,0,0,0,0,228,228
SANPRC331,USD,20,20,0,0,90,90
SANPRC332,USD,600,600,0,0,664,664
SANPRC333,USD,0,0,0,0,116,116
SANPRC334,USD,59,59,0,0,169,169
SANPRC335,USD,0,0,0,0,162,162
SANPRC336,USD,0,0,0,0,186,186
SANPRC337,USD,160,160,0,0,145,145
SANPRC338,USD,100,100,8.57143,8.6,134,134
SANPRC339,USD,80,80,0,0,130,130
SANPRC340,USD,125,125,0,0,225,225
SANPRC341,USD,145,145,14,14,317,317
SANPRC342,USD,60,60,0,0,86,86
SANPRC343,USD,175,175,0,0,481,481
SANPRC344,USD,400,400,0,0,1146,1146
SANPRC345,USD,60,60,0,0,225,225
SANPRC346,USD,0,0,0,0,95,95
SANPRC347,USD,95,95,0,0,199,199
SANPRC348,USD,90,90,0,0,178,178
SANPRC349,USD,0,0,0,0,172,172
SANPRC350,USD,0,0,0,0,308,308
SANPRC351,USD,90,90,0,0,131,131
SANPRC352,USD,110,110,15.6,15.6,200,200
SANPRC353,USD,75,75,0,0,100,100
SANPRC354,USD,30,30,0,0,46,46
SANPRC355,USD,0,0,0,0,128,128
SANPRC356,USD,150,150,0,0,193,193
SANPRC357,USD,130,130,15,15,149,149
SANPRC358,USD,120,120,12.5,12.5,254,254
SANPRC359,USD,75,75,0,0,60,60
SANPRC360,USD,145,145,20,20,470,470
SANPRC361,USD,140,140,0,0,151,151
SANPRC362,USD,50,50,0,0,63,63
SANPRC363,USD,500,500,0,0,485,485
SANPRC364,USD,100,100,0,0,478,478
SANPRC365,USD,175,175,0,0,152,152
SANPRC366,USD,125,125,0,0,325,325
SANPRC367,USD,40,40,20,20,82,82
SANPRC368,USD,100,100,20,20,376,376
SANPRC369,USD,65,65,0,0,275,275
SANPRC370,USD,220,220,0,0,282,282
SANPRC371,USD,50,50,0,0,100,100
SANPRC372,USD,50,50,6.66667,6.7,270,270
SANPRC373,USD,100,100,0,0,272,272
SANPRC374,USD,45,45,20,20,125,125
SANPRC375,USD,75,75,0,0,232,232
SANPRC376,USD,75,75,0,0,141,141
SANPRC377,USD,150,150,0,0,290,290
SANPRC378,USD,25,25,0,0,5204,5204
SANPRC379,USD,90,90,0,0,93,93
SANPRC380,USD,35,35,5,5,115,115
SANPRC381,USD,50,50,10,10,221,221
SANPRC382,USD,195,195,16.6667,16.7,301,301
SANPRC383,USD,40,40,15,15,138,138
SANPRC384,USD,0,0,0,0,235,235
SANPRC385,USD,40,40,0,0,187,187
SANPRC386,USD,100,100,0,0,115,115
SANPRC387,USD,15,15,0,0,74,74
SANPRC388,USD,110,110,0,0,108,108
SANPRC389,USD,40,40,15,15,79,79
SANPRC390,USD,0,0,0,0,180,180
SANPRC391,USD,125,125,0,0,200,200
SANPRC392,USD,295,295,0,0,374,374
SANPRC393,USD,0,0,0,0,48,48
SANPRC394,USD,0,0,0,0,222,222
SANPRC395,USD,225,225,42.4286,42.4,535,535
SANPRC396,USD,75,75,6.66667,6.7,167,167
SANPRC397,USD,89,89,0,0,171,171
SANPRC398,USD,300,300,5,5,140,140
SANPRC399,USD,60,60,0,0,152,152
SANPRC400,USD,109,109,0,0,167,167
SANPRC401,USD,25,25,0,0,3606,3606
SANPRC402,USD,90,90,0,0,117,117
SANPRC403,USD,90,90,0,0,93,93
SANPRC404,USD,0,0,0,0,204,204
SANPRC405,USD,75,75,0,0,153,153
SANPRC406,USD,125,125,10,10,124,124
SANPRC407,USD,65,65,0,0,55,55
SANPRC408,USD,40,40,0,0,88,88
SANPRC409,USD,200,200,1.66667,1.7,163,163
SANPRC410,USD,0,0,20,20,86,86
SANPRC411,USD,75,75,0,0,96,96
SANPRC412,USD,35,35,0,0,125,125
SANPRC413,USD,125,125,0,0,74,74
SANPRC414,USD,75,75,0,0,156,156
SANPRC415,USD,50,50,10,10,149,149
SANPRC416,USD,28,28,0,0,265,265
SANPRC417,USD,0,0,0,0,99,99
SANPRC418,USD,65,65,0,0,152,152
SANPRC419,USD,0,0,0,0,429,429
SANPRC420,USD,175,175,16.6667,16.7,348,348
SANPRC421,USD,40,40,15,15,111,111
SANPRC422,USD,55,55,0,0,158,158
SANPRC423,USD,130,130,10,10,225,225
SANPRC424,USD,0,0,0,0,119,119
SANPRC425,USD,0,0,0,0,106,106
SANPRC426,USD,15,15,0,0,213,213
SANPRC427,USD,25,25,0,0,154,154
SANPRC428,USD,150,150,0,0,909,909
SANPRC429,USD,100,100,0,0,124,124
SANPRC430,USD,80,80,0,0,120,120
SANPRC431,USD,200,200,0,0,396,396
SANPRC432,USD,25,25,0,0,300,300
SANPRC433,USD,40,40,0,0,139,139
SANPRC434,USD,195,195,0,0,127,127
SANPRC435,USD,45,45,20,20,101,101
SANPRC436,USD,125,125,0,0,232,232
SANPRC437,USD,0,0,0,0,136,136
SANPRC438,USD,80,80,7.5,7.5,149,149
SANPRC439,USD,45,45,0,0,139,139
SANPRC440,USD,75,75,0,0,181,181
SANPRC441,USD,129,129,0,0,377,377
SANPRC442,USD,85,85,35,35,73,73
SANPRC443,USD,70,70,0,0,258,258
SANPRC444,USD,135,135,20,20,150,150
SANPRC445,USD,25,25,0,0,5204,5204
SANPRC446,USD,90,90,0,0,99,99
SANPRC447,USD,125,125,100,100,82,82
SANPRC448,USD,350,350,15,15,362,362
SANPRC449,USD,120,120,20,20,77,77
SANPRC450,USD,30,30,7,7,78,78
SANPRC451,USD,175,175,10,10,74,74
SANPRC452,USD,100,100,0,0,116,116
SANPRC453,USD,0,0,0,0,204,204
SANPRC454,USD,25,25,0,0,5204,5204
SANPRC455,USD,150,150,0,0,150,150
SANPRC456,USD,30,30,30,30,141,141
SANPRC457,USD,100,100,0,0,171,171
SANPRC458,USD,25,25,0,0,259,259
SANPRC459,USD,125,125,0,0,228,228
SANPRC460,USD,145,145,18.75,18.8,284,284
SANPRC461,USD,150,150,7.14286,7.1,658,658
SANPRC462,USD,60,60,10,10,235,235
SANPRC463,USD,29,29,8,8,99,99
SANPRC464,USD,50,50,0,0,126,126
SANPRC465,USD,79,79,0,0,153,153
SANPRC466,USD,100,100,0,0,123,123
SANPRC467,USD,350,350,0,0,793,793
SANPRC468,USD,165,165,0,0,309,309
SANPRC469,USD,160,160,50,50,370,370
SANPRC470,USD,400,400,5.45455,5.5,815,815
SANPRC471,USD,0,0,0,0,580,580
SANPRC472,USD,150,150,0,0,351,351
SANPRC473,USD,200,200,0,0,153,153
SANPRC474,USD,100,100,0,0,86,86
SANPRC475,USD,75,75,15,15,165,165
SANPRC476,USD,50,50,0,0,132,132
SANPRC477,USD,150,150,0,0,961,961
SANPRC478,USD,400,400,15,15,1045,1045
SANPRC479,USD,25,25,0,0,98,98
SANPRC480,USD,10,10,8,8,155,155
SANPRC481,USD,125,125,50,50,215,215
SANPRC482,USD,150,150,0,0,259,259
SANPRC483,USD,150,150,40,40,72,72
SANPRC484,USD,125,125,16.6667,16.7,298,298
SANPRC485,USD,85,85,0,0,117,117
SANPRC486,USD,35,35,0,0,154,154
SANPRC487,USD,160,160,6.66667,6.7,194,194
SANPRC488,USD,95,95,0,0,125,125
SANPRC489,USD,50,50,0,0,131,131
SANPRC490,USD,80,80,0,0,115,115
SANPRC491,USD,50,50,0,0,68,68
SANPRC492,USD,90,90,0,0,81,81
SANPRC493,USD,165,165,10,10,293,293
SANPRC494,USD,75,75,0,0,85,85
SANPRC495,USD,180,180,10,10,382,382
SANPRC496,USD,50,50,20,20,87,87
SANPRC497,USD,60,60,25,25,94,94
SANPRC498,USD,0,0,0,0,107,107
SANPRC499,USD,75,75,17.5,17.5,126,126
SANPRC500,USD,0,0,0,0,305,305
SYDPRC1,AUD,66,99,4.91111,7.4,151,226.5
SYDPRC2,AUD,111,166.5,8.19259,12.3,404,606
SYDPRC3,AUD,96,144,5.93333,8.9,118,177
SYDPRC4,AUD,0,0,0,0,88,132
SYDPRC5,AUD,77,115.5,0,0,81,121.5
SYDPRC6,AUD,142,213,0,0,188,282
SYDPRC7,AUD,0,0,27.8667,41.8,452,678
SYDPRC8,AUD,185,277.5,0,0,261,391.5
SYDPRC9,AUD,64,96,7.67333,11.5,125,187.5
SYDPRC10,AUD,15,22.5,7.55,11.3,107,160.5
SYDPRC11,AUD,74,111,8.89333,13.3,107,160.5
SYDPRC12,AUD,111,166.5,9.83333,14.7,111,166.5
SYDPRC13,AUD,0,0,0,0,516,774
SYDPRC14,AUD,109,163.5,8.68667,13,141,211.5
SYDPRC15,AUD,93,139.5,4.94444,7.4,175,262.5
SYDPRC16,AUD,0,0,18.5333,27.8,382,573
SYDPRC17,AUD,0,0,10.5905,15.9,1127,1690.5
SYDPRC18,AUD,121,181.5,9.29333,13.9,148,222
SYDPRC19,AUD,29,43.5,0,0,82,123
SYDPRC20,AUD,0,0,0,0,86,129
SYDPRC21,AUD,53,79.5,0,0,102,153
SYDPRC22,AUD,31,46.5,0,0,40,60
SYDPRC23,AUD,111,166.5,0,0,402,603
SYDPRC24,AUD,0,0,0,0,164,246
SYDPRC25,AUD,184,276,0,0,178,267
SYDPRC26,AUD,44,66,9.2,13.8,72,108
SYDPRC27,AUD,51,76.5,6.40833,9.6,119,178.5
SYDPRC28,AUD,0,0,9.46667,14.2,469,703.5
SYDPRC29,AUD,99,148.5,0,0,128,192
SYDPRC30,AUD,72,108,7.24444,10.9,117,175.5
SYDPRC31,AUD,248,372,0,0,212,318
SYDPRC32,AUD,82,123,0,0,146,219
SYDPRC33,AUD,0,0,0,0,137,205.5
SYDPRC34,AUD,259,388.5,0,0,344,516
SYDPRC35,AUD,44,66,0,0,64,96
SYDPRC36,AUD,22,33,0,0,251,376.5
SYDPRC37,AUD,67,100.5,0,0,143,214.5
SYDPRC38,AUD,15,22.5,18.4,27.6,53,79.5
SYDPRC39,AUD,214,321,0,0,284,426
SYDPRC40,AUD,60,90,6.04,9.1,129,193.5
SYDPRC41,AUD,22,33,7.36667,11.1,59,88.5
SYDPRC42,AUD,36,54,0,0,30,45
SYDPRC43,AUD,52,78,0,0,72,108
SYDPRC44,AUD,118,177,14.7467,22.1,248,372
SYDPRC45,AUD,22,33,22.1,33.2,55,82.5
SYDPRC46,AUD,73,109.5,21.3667,32.1,214,321
SYDPRC47,AUD,172,258,0,0,307,460.5
SYDPRC48,AUD,72,108,14.5,21.8,163,244.5
SYDPRC49,AUD,125,187.5,16.8524,25.3,136,204
SYDPRC50,AUD,25,37.5,0,0,72,108
SYDPRC51,AUD,200,300,0,0,153,229.5
SYDPRC52,AUD,0,0,0,0,51,76.5
SYDPRC53,AUD,55,82.5,0,0,187,280.5
SYDPRC54,AUD,109,163.5,0,0,301,451.5
SYDPRC55,AUD,0,0,0,0,207,310.5
SYDPRC56,AUD,74,111,0,0,95,142.5
SYDPRC57,AUD,0,0,0,0,64,96
SYDPRC58,AUD,0,0,0,0,201,301.5
SYDPRC59,AUD,0,0,0,0,234,351
SYDPRC60,AUD,0,0,18.5333,27.8,374,561
SYDPRC61,AUD,0,0,0,0,184,276
SYDPRC62,AUD,184,276,0,0,746,1119
SYDPRC63,AUD,37,55.5,0,0,132,198
SYDPRC64,AUD,200,300,0,0,314,471
SYDPRC65,AUD,102,153,0,0,263,394.5
SYDPRC66,AUD,155,232.5,0,0,246,369
SYDPRC67,AUD,72,108,0,0,164,246
SYDPRC68,AUD,111,166.5,22.2952,33.4,198,297
SYDPRC69,AUD,57,85.5,0,0,189,283.5
SYDPRC70,AUD,22,33,0,0,106,159
SYDPRC71,AUD,74,111,0,0,128,192
SYDPRC72,AUD,0,0,0,0,177,265.5
SYDPRC73,AUD,0,0,0,0,228,342
SYDPRC74,AUD,57,85.5,0,0,95,142.5
SYDPRC75,AUD,158,237,0,0,131,196.5
SYDPRC76,AUD,127,190.5,3.96667,6,118,177
SYDPRC77,AUD,180,270,0,0,106,159
SYDPRC78,AUD,0,0,0,0,261,391.5
SYDPRC79,AUD,104,156,11.1167,16.7,82,123
SYDPRC80,AUD,162,243,0,0,242,363
SYDPRC81,AUD,146,219,0,0,90,135
SYDPRC82,AUD,133,199.5,7.37333,11.1,226,339
SYDPRC83,AUD,0,0,0,0,133,199.5
SYDPRC84,AUD,78,117,0,0,106,159
SYDPRC85,AUD,37,55.5,29.7333,44.6,58,87
SYDPRC86,AUD,0,0,0,0,38,57
SYDPRC87,AUD,0,0,0,0,177,265.5
SYDPRC88,AUD,0,0,0,0,83,124.5
SYDPRC89,AUD,19,28.5,0,0,52,78
SYDPRC90,AUD,108,162,0,0,143,214.5
SYDPRC91,AUD,0,0,0,0,46,69
SYDPRC92,AUD,110,165,0,0,104,156
SYDPRC93,AUD,88,132,0,0,303,454.5
SYDPRC94,AUD,111,166.5,6.35238,9.5,157,235.5
SYDPRC95,AUD,76,114,0,0,205,307.5
SYDPRC96,AUD,203,304.5,0,0,140,210
SYDPRC97,AUD,48,72,0,0,98,147
SYDPRC98,AUD,66,99,0,0,142,213
SYDPRC99,AUD,178,267,0,0,92,138
SYDPRC100,AUD,93,139.5,0,0,107,160.5
SYDPRC101,AUD,0,0,9.6,14.4,52,78
SYDPRC102,AUD,148,222,0,0,202,303
SYDPRC103,AUD,18,27,14.7333,22.1,58,87
SYDPRC104,AUD,63,94.5,10.3333,15.5,181,271.5
SYDPRC105,AUD,215,322.5,7.41429,11.1,513,769.5
SYDPRC106,AUD,0,0,0,0,84,126
SYDPRC107,AUD,0,0,7.36667,11.1,114,171
SYDPRC108,AUD,110,165,5.16667,7.8,116,174
SYDPRC109,AUD,59,88.5,0,0,73,109.5
SYDPRC110,AUD,116,174,4.42381,6.6,271,406.5
SYDPRC111,AUD,37,55.5,7.41667,11.1,106,159
SYDPRC112,AUD,29,43.5,0,0,94,141
SYDPRC113,AUD,135,202.5,0,0,198,297
SYDPRC114,AUD,0,0,0,0,289,433.5
SYDPRC115,AUD,59,88.5,5.53333,8.3,137,205.5
SYDPRC116,AUD,74,111,0,0,120,180
SYDPRC117,AUD,0,0,3.68333,5.5,57,85.5
SYDPRC118,AUD,248,372,0,0,233,349.5
SYDPRC119,AUD,89,133.5,0,0,262,393
SYDPRC120,AUD,70,105,0,0,403,604.5
SYDPRC121,AUD,22,33,0,0,26,39
SYDPRC122,AUD,99,148.5,0,0,118,177
SYDPRC123,AUD,93,139.5,0,0,149,223.5
SYDPRC124,AUD,70,105,18.4333,27.6,162,243
SYDPRC125,AUD,0,0,7.43333,11.1,174,261
SYDPRC126,AUD,97,145.5,0,0,187,280.5
SYDPRC127,AUD,15,22.5,0,0,134,201
SYDPRC128,AUD,0,0,12.5,18.8,53,79.5
SYDPRC129,AUD,101,151.5,0,0,234,351
SYDPRC130,AUD,116,174,0,0,326,489
SYDPRC131,AUD,130,195,18.5333,27.8,213,319.5
SYDPRC132,AUD,138,207,0,0,150,225
SYDPRC133,AUD,44,66,14.75,22.1,88,132
SYDPRC134,AUD,36,54,23.4727,35.2,294,441
SYDPRC135,AUD,143,214.5,6.15714,9.2,221,331.5
SYDPRC136,AUD,37,55.5,9.2,13.8,145,217.5
SYDPRC137,AUD,92,138,5.53333,8.3,188,282
SYDPRC138,AUD,37,55.5,0,0,40,60
SYDPRC139,AUD,89,133.5,0,0,112,168
SYDPRC140,AUD,43,64.5,0,0,123,184.5
SYDPRC141,AUD,0,0,0,0,55,82.5
SYDPRC142,AUD,38,57,18.8667,28.3,137,205.5
SYDPRC143,AUD,14,21,18.4333,27.6,120,180
SYDPRC144,AUD,29,43.5,17.1778,25.8,220,330
SYDPRC145,AUD,380,570,0,0,308,462
SYDPRC146,AUD,26,39,18.4,27.6,81,121.5
SYDPRC147,AUD,22,33,0,0,132,198
SYDPRC148,AUD,29,43.5,22.1167,33.2,93,139.5
SYDPRC149,AUD,83,124.5,12.0667,18.1,166,249
SYDPRC150,AUD,92,138,4.91111,7.4,186,279
SYDPRC151,AUD,211,316.5,0,0,190,285
SYDPRC152,AUD,37,55.5,7.4,11.1,93,139.5
SYDPRC153,AUD,0,0,0,0,49,73.5
SYDPRC154,AUD,0,0,0,0,166,249
SYDPRC155,AUD,55,82.5,5.46667,8.2,99,148.5
SYDPRC156,AUD,0,0,0,0,203,304.5
SYDPRC157,AUD,89,133.5,0,0,92,138
SYDPRC158,AUD,68,102,0,0,169,253.5
SYDPRC159,AUD,34,51,0,0,48,72
SYDPRC160,AUD,52,78,11.1444,16.7,76,114
SYDPRC161,AUD,26,39,6.66667,10,35,52.5
SYDPRC162,AUD,96,144,0,0,103,154.5
SYDPRC163,AUD,73,109.5,17.3,26,86,129
SYDPRC164,AUD,29,43.5,14.7222,22.1,100,150
SYDPRC165,AUD,11,16.5,0,0,76,114
SYDPRC166,AUD,89,133.5,6.68333,10,114,171
SYDPRC167,AUD,93,139.5,0,0,189,283.5
SYDPRC168,AUD,15,22.5,14.8333,22.2,66,99
SYDPRC169,AUD,111,166.5,0,0,129,193.5
SYDPRC170,AUD,189,283.5,0,0,124,186
SYDPRC171,AUD,74,111,14.7444,22.1,255,382.5
SYDPRC172,AUD,126,189,0,0,161,241.5
SYDPRC173,AUD,0,0,0,0,78,117
SYDPRC174,AUD,238,357,0,0,418,627
SYDPRC175,AUD,45,67.5,3.02,4.5,142,213
SYDPRC176,AUD,19,28.5,0,0,66,99
SYDPRC177,AUD,6,9,3.18333,4.8,47,70.5
SYDPRC178,AUD,22,33,0,0,138,207
SYDPRC179,AUD,0,0,0,0,101,151.5
SYDPRC180,AUD,0,0,0,0,93,139.5
SYDPRC181,AUD,98,147,8.68889,13,300,450
SYDPRC182,AUD,89,133.5,4.44667,6.7,122,183
SYDPRC183,AUD,8,12,7.54444,11.3,78,117
SYDPRC184,AUD,26,39,0,0,100,150
SYDPRC185,AUD,97,145.5,0,0,159,238.5
SYDPRC186,AUD,17,25.5,0,0,179,268.5
SYDPRC187,AUD,56,84,5.56667,8.4,63,94.5
SYDPRC188,AUD,37,55.5,14.7333,22.1,75,112.5
SYDPRC189,AUD,11,16.5,0,0,54,81
SYDPRC190,AUD,55,82.5,0,0,70,105
SYDPRC191,AUD,43,64.5,0,0,106,159
SYDPRC192,AUD,66,99,0,0,133,199.5
SYDPRC193,AUD,39,58.5,0,0,137,205.5
SYDPRC194,AUD,74,111,0,0,112,168
SYDPRC195,AUD,76,114,4.24444,6.4,113,169.5
SYDPRC196,AUD,27,40.5,0,0,99,148.5
SYDPRC197,AUD,100,150,14.8222,22.2,154,231
SYDPRC198,AUD,0,0,0,0,211,316.5
SYDPRC199,AUD,141,211.5,12.3556,18.5,159,238.5
SYDPRC200,AUD,15,22.5,0,0,78,117
SYDPRC201,AUD,7,10.5,7.36667,11.1,34,51
SYDPRC202,AUD,29,43.5,0,0,43,64.5
SYDPRC203,AUD,0,0,0,0,146,219
SYDPRC204,AUD,37,55.5,13.825,20.7,192,288
SYDPRC205,AUD,41,61.5,0,0,67,100.5
SYDPRC206,AUD,0,0,0,0,199,298.5
SYDPRC207,AUD,86,129,0,0,227,340.5
SYDPRC208,AUD,0,0,9.28333,13.9,126,189
SYDPRC209,AUD,0,0,0,0,56,84
SYDPRC210,AUD,80,120,10.8583,16.3,215,322.5
SYDPRC211,AUD,37,55.5,0,0,85,127.5
SYDPRC212,AUD,190.5,285.8,0,0,340,510
SYDPRC213,AUD,0,0,0,0,90,135
SYDPRC214,AUD,6,9,0,0,75,112.5
SYDPRC215,AUD,15,22.5,7.41111,11.1,38,57
SYDPRC216,AUD,182,273,0,0,395,592.5
SYDPRC217,AUD,184,276,0,0,400,600
SYDPRC218,AUD,7,10.5,7.43333,11.1,25,37.5
SYDPRC219,AUD,142,213,0,0,371,556.5
SYDPRC220,AUD,63,94.5,0,0,119,178.5
SYDPRC221,AUD,163,244.5,0,0,242,363
SYDPRC222,AUD,102,153,14.5867,21.9,114,171
SYDPRC223,AUD,139,208.5,0,0,174,261
SYDPRC224,AUD,0,0,0,0,96,144
SYDPRC225,AUD,33,49.5,0,0,29,43.5
SYDPRC226,AUD,181,271.5,10.5611,15.8,320,480
SYDPRC227,AUD,56,84,0,0,123,184.5
SYDPRC228,AUD,15,22.5,0,0,171,256.5
SYDPRC229,AUD,0,0,9.26667,13.9,157,235.5
SYDPRC230,AUD,0,0,0,0,133,199.5
SYDPRC231,AUD,133,199.5,0,0,437,655.5
SYDPRC232,AUD,74,111,0,0,133,199.5
SYDPRC233,AUD,67,100.5,7.43333,11.1,112,168
SYDPRC234,AUD,56,84,0,0,64,96
SYDPRC235,AUD,221,331.5,0,0,579,868.5
SYDPRC236,AUD,212,318,0,0,188,282
SYDPRC237,AUD,18,27,0,0,113,169.5
SYDPRC238,AUD,44,66,3.33333,5,160,240
SYDPRC239,AUD,48,72,7.36667,11.1,81,121.5
SYDPRC240,AUD,91,136.5,0,0,188,282
SYDPRC241,AUD,0,0,0,0,79,118.5
SYDPRC242,AUD,15,22.5,0,0,45,67.5
SYDPRC243,AUD,0,0,0,0,85,127.5
SYDPRC244,AUD,0,0,0,0,343,514.5
SYDPRC245,AUD,45,67.5,14.3667,21.6,147,220.5
SYDPRC246,AUD,73,109.5,0,0,106,159
SYDPRC247,AUD,37,55.5,0,0,143,214.5
SYDPRC248,AUD,130,195,22.24,33.4,240,360
SYDPRC249,AUD,34,51,0,0,102,153
SYDPRC250,AUD,45,67.5,3.76667,5.7,79,118.5
SYDPRC251,AUD,147,220.5,12.2889,18.4,298,447
SYDPRC252,AUD,211,316.5,0,0,198,297
SYDPRC253,AUD,0,0,7.37778,11.1,118,177
SYDPRC254,AUD,85,127.5,12.2889,18.4,143,214.5
SYDPRC255,AUD,47,70.5,0,0,76,114
SYDPRC256,AUD,128,192,12.5778,18.9,95,142.5
SYDPRC257,AUD,111,166.5,8.84667,13.3,206,309
SYDPRC258,AUD,217,325.5,0,0,289,433.5
SYDPRC259,AUD,0,0,0,0,156,234
SYDPRC260,AUD,116,174,0,0,555,832.5
SYDPRC261,AUD,9,13.5,7.36667,11.1,54,81
SYDPRC262,AUD,strict_14_with_grace_period,15,22.5,0,24,60
SYDPRC263,AUD,37,55.5,14.7467,22.1,132,198
SYDPRC264,AUD,19,28.5,0,0,65,97.5
SYDPRC265,AUD,206,309,0,0,291,436.5
SYDPRC266,AUD,40,60,10.775,16.2,74,111
SYDPRC267,AUD,33,49.5,7.4,11.1,59,88.5
SYDPRC268,AUD,0,0,0,0,74,111
SYDPRC269,AUD,0,0,0,0,150,225
SYDPRC270,AUD,74,111,9.83333,14.7,91,136.5
SYDPRC271,AUD,0,0,0,0,144,216
SYDPRC272,AUD,110,165,0,0,202,303
SYDPRC273,AUD,26,39,0,0,77,115.5
SYDPRC274,AUD,70,105,74.1333,111.2,115,172.5
SYDPRC275,AUD,118,177,0,0,147,220.5
SYDPRC276,AUD,185,277.5,0,0,182,273
SYDPRC277,AUD,22,33,0,0,67,100.5
SYDPRC278,AUD,72,108,16.5667,24.9,130,195
SYDPRC279,AUD,0,0,0,0,53,79.5
SYDPRC280,AUD,0,0,0,0,138,207
SYDPRC281,AUD,22,33,10.8667,16.3,110,165
SYDPRC282,AUD,32,48,0,0,66,99
SYDPRC283,AUD,0,0,0,0,197,295.5
SYDPRC284,AUD,180,270,0,0,133,199.5
SYDPRC285,AUD,96,144,0,0,228,342
SYDPRC286,AUD,194,291,0,0,156,234
SYDPRC287,AUD,43,64.5,9.57778,14.4,108,162
SYDPRC288,AUD,0,0,10.7444,16.1,137,205.5
SYDPRC289,AUD,110,165,12.619,18.9,186,279
SYDPRC290,AUD,104,156,0,0,171,256.5
SYDPRC291,AUD,0,0,14.7222,22.1,96,144
SYDPRC292,AUD,0,0,9.26567,13.9,280,420
SYDPRC293,AUD,0,0,0,0,154,231
SYDPRC294,AUD,31,46.5,0,0,107,160.5
SYDPRC295,AUD,139,208.5,9.29333,13.9,203,304.5
SYDPRC296,AUD,106,159,0,0,198,297
SYDPRC297,AUD,11,16.5,0,0,108,162
SYDPRC298,AUD,56,84,0,0,114,171
SYDPRC299,AUD,74,111,0,0,64,96
SYDPRC300,AUD,66,99,0,0,113,169.5
SYDPRC301,AUD,251,376.5,0,0,757,1135.5
SYDPRC302,AUD,26,39,22.1222,33.2,68,102
SYDPRC303,AUD,109,163.5,0,0,82,123
SYDPRC304,AUD,96,144,0,0,64,96
SYDPRC305,AUD,271,406.5,0,0,135,202.5
SYDPRC306,AUD,232,348,44.2524,66.4,792,1188
SYDPRC307,AUD,37,55.5,0,0,53,79.5
SYDPRC308,AUD,37,55.5,14.7333,22.1,67,100.5
SYDPRC309,AUD,33,49.5,0,0,118,177
SYDPRC310,AUD,82,123,0,0,153,229.5
SYDPRC311,AUD,71,106.5,0,0,142,213
SYDPRC312,AUD,185,277.5,0,0,142,213
SYDPRC313,AUD,174,261,15.0933,22.6,428,642
SYDPRC314,AUD,0,0,0,0,246,369
SYDPRC315,AUD,44,66,3.96667,6,147,220.5
SYDPRC316,AUD,7,10.5,7.36667,11.1,59,88.5
SYDPRC317,AUD,118,177,7.7,11.6,120,180
SYDPRC318,AUD,29,43.5,6.43333,9.6,28,42
SYDPRC319,AUD,147,220.5,0,0,238,357
SYDPRC320,AUD,81,121.5,9.575,14.4,114,171
SYDPRC321,AUD,50,75,9.57778,14.4,86,129
SYDPRC322,AUD,73,109.5,0,0,99,148.5
SYDPRC323,AUD,89,133.5,0,0,162,243
SYDPRC324,AUD,0,0,0,0,221,331.5
SYDPRC325,AUD,64,96,0,0,64,96
SYDPRC326,AUD,0,0,0,0,114,171
SYDPRC327,AUD,45,67.5,11.15,16.7,108,162
SYDPRC328,AUD,96,144,0,0,142,213
SYDPRC329,AUD,0,0,0,0,101,151.5
SYDPRC330,AUD,0,0,0,0,199,298.5
