checkInOutId,checkoutTime,minimumStay,checkinStartTime,checkinEndTime
SANCHK380,11:00,2.0,15:00,22:00
SANCHK381,11:00,1.0,16:00,22:00
SANCHK382,10:00,30.0,16:00,22:00
SANCHK383,11:00,1.0,16:00,22:00
SANCHK384,12:00,2.0,16:00,22:00
SANCHK385,11:00,3.0,15:00,00:00
SANCHK386,11:00,4.0,13:00,20:00
SANCHK387,11:00,2.0,16:00,18:00
SANCHK388,11:00,30.0,16:00,23:00
SANCHK389,11:00,1.0,15:00,22:00
SANCHK390,16:00,30.0,11:00,22:00
SANCHK391,11:00,30.0,16:00,22:00
SANCHK392,11:00,4.0,15:00,22:00
SANCHK393,11:00,1.0,15:00,23:00
SANCHK394,12:00,1.0,15:00,22:00
SANCHK395,12:00,1.0,15:00,22:00
SANCHK396,11:00,1.0,15:00,22:00
SANCHK397,11:00,5.0,15:00,22:00
SANCHK398,11:00,30.0,15:00,22:00
SANCHK399,10:00,3.0,16:00,22:00
SANCHK400,10:00,2.0,16:00,22:00
SANCHK401,11:00,1.0,15:00,22:00
SANCHK402,11:00,4.0,15:00,22:00
SANCHK403,11:00,4.0,15:00,22:00
SANCHK404,12:00,1.0,15:00,22:00
SANCHK405,10:00,2.0,15:00,22:00
SANCHK406,11:00,3.0,16:00,01:00
SANCHK407,11:00,1.0,16:00,02:00
SANCHK408,11:00,2.0,16:00,21:00
SANCHK409,11:00,30.0,17:00,19:00
SANCHK410,11:00,5.0,14:00,22:00
SANCHK411,11:00,30.0,15:00,23:00
SANCHK412,11:00,2.0,16:00,22:00
SANCHK413,11:00,30.0,15:00,22:00
SANCHK414,11:00,2.0,15:00,22:00
SANCHK415,11:00,2.0,16:00,22:00
SANCHK416,11:00,5.0,14:00,22:00
SANCHK417,11:00,2.0,15:00,22:00
SANCHK418,11:00,1.0,15:00,22:00
SANCHK419,11:00,1.0,15:00,23:00
SANCHK420,11:00,2.0,16:00,22:00
SANCHK421,12:00,1.0,15:00,23:00
SANCHK422,11:00,2.0,16:00,23:00
SANCHK423,11:00,2.0,16:00,02:00
SANCHK424,11:00,1.0,15:00,22:00
SANCHK425,11:00,3.0,15:00,22:00
SANCHK426,12:00,2.0,15:00,22:00
SANCHK427,11:00,1.0,15:00,22:00
SANCHK428,11:00,1.0,16:00,02:00
SANCHK429,11:00,3.0,15:00,22:00
SANCHK430,11:00,2.0,00:00,00:00
SANCHK431,11:00,31.0,15:00,23:00
SANCHK432,12:00,2.0,14:00,22:00
SANCHK433,11:00,1.0,15:00,22:00
SANCHK434,10:00,30.0,15:00,18:00
SANCHK435,11:00,2.0,15:00,22:00
SANCHK436,11:00,2.0,15:00,22:00
SANCHK437,11:00,1.0,15:00,22:00
SANCHK438,11:00,1.0,15:00,22:00
SANCHK439,11:00,1.0,16:00,23:00
SANCHK440,12:00,2.0,16:00,22:00
SANCHK441,12:00,3.0,15:00,22:00
SANCHK442,11:00,1.0,16:00,01:00
SANCHK443,12:00,2.0,15:00,00:00
SANCHK444,11:00,30.0,15:00,22:00
SANCHK445,11:00,1.0,15:00,22:00
SANCHK446,11:00,4.0,15:00,22:00
SANCHK447,11:00,30.0,11:00,13:00
SANCHK448,10:00,1.0,15:00,22:00
SANCHK449,11:00,1.0,15:00,22:00
SANCHK450,11:00,1.0,16:00,22:00
SANCHK451,11:00,30.0,16:00,22:00
SANCHK452,11:00,30.0,15:00,22:00
SANCHK453,10:00,1.0,16:00,22:00
SANCHK454,11:00,1.0,15:00,22:00
SANCHK455,12:00,60.0,15:00,21:00
SANCHK456,11:00,1.0,15:00,22:00
SANCHK457,11:00,5.0,14:00,22:00
SANCHK458,12:00,1.0,00:00,00:00
SANCHK459,12:00,3.0,15:00,22:00
SANCHK460,10:00,1.0,15:00,22:00
SANCHK461,11:00,2.0,16:00,23:00
SANCHK462,11:00,3.0,15:00,23:00
SANCHK463,11:00,1.0,15:00,22:00
SANCHK464,11:00,1.0,15:00,22:00
SANCHK465,11:00,1.0,15:00,22:00
SANCHK466,11:00,31.0,15:00,22:00
SANCHK467,11:00,2.0,15:00,22:00
SANCHK468,10:00,3.0,18:00,22:00
SANCHK469,10:00,28.0,16:00,22:00
SANCHK470,11:00,3.0,15:00,22:00
SANCHK471,11:00,3.0,15:00,22:00
SANCHK472,10:00,2.0,16:00,22:00
SANCHK473,12:00,30.0,15:00,22:00
SANCHK474,11:00,2.0,14:00,22:00
SANCHK475,12:00,5.0,11:00,23:00
SANCHK476,10:00,5.0,15:00,22:00
SANCHK477,10:00,3.0,00:00,00:00
SANCHK478,11:00,3.0,16:00,22:00
SANCHK479,11:00,1.0,15:00,22:00
SANCHK480,11:00,1.0,15:00,22:00
SANCHK481,11:00,3.0,15:00,21:00
SANCHK482,11:00,3.0,15:00,21:00
SANCHK483,12:00,2.0,15:00,22:00
SANCHK484,11:00,2.0,15:00,22:00
SANCHK485,11:00,3.0,15:00,21:00
SANCHK486,11:00,3.0,15:00,22:00
SANCHK487,11:00,1.0,15:00,22:00
SANCHK488,11:00,30.0,15:00,23:00
SANCHK489,11:00,3.0,15:00,21:00
SANCHK490,11:00,30.0,15:00,22:00
SANCHK491,11:00,32.0,00:00,00:00
SANCHK492,11:00,4.0,15:00,22:00
SANCHK493,11:00,2.0,15:00,22:00
SANCHK494,11:00,4.0,16:00,22:00
SANCHK495,10:00,4.0,16:00,22:00
SANCHK496,11:00,1.0,15:00,22:00
SANCHK497,11:00,2.0,15:00,22:00
SANCHK498,11:00,1.0,15:00,22:00
SANCHK499,12:00,3.0,16:00,22:00
SANCHK500,11:00,2.0,16:00,00:00
SYDCHK1,10:00,2.0,14:00,21:00
SYDCHK2,10:00,3.0,14:00,22:00
SYDCHK3,11:00,2.0,15:00,22:00
SYDCHK4,11:00,1.0,14:00,21:00
SYDCHK5,10:00,1.0,15:00,22:00
SYDCHK6,10:00,4.0,15:00,22:00
SYDCHK7,10:00,1.0,14:00,22:00
SYDCHK8,10:00,4.0,15:00,22:00
SYDCHK9,11:00,1.0,16:00,22:00
SYDCHK10,10:00,1.0,15:00,01:00
SYDCHK11,10:00,2.0,14:00,00:00
SYDCHK12,10:00,2.0,14:00,22:00
SYDCHK13,11:00,2.0,12:00,22:00
SYDCHK14,10:00,3.0,15:00,22:00
SYDCHK15,10:00,21.0,15:00,22:00
SYDCHK16,10:00,1.0,14:00,22:00
SYDCHK17,10:00,1.0,14:00,22:00
SYDCHK18,10:00,1.0,15:00,00:00
SYDCHK19,11:00,2.0,14:00,22:00
SYDCHK20,10:00,2.0,14:00,22:00
SYDCHK21,10:00,2.0,15:00,02:00
SYDCHK22,10:00,2.0,14:00,20:00
SYDCHK23,10:00,3.0,15:00,22:00
SYDCHK24,10:00,1.0,14:00,00:00
SYDCHK25,10:00,3.0,15:00,00:00
SYDCHK26,10:00,3.0,14:00,22:00
SYDCHK27,11:00,2.0,11:00,22:00
SYDCHK28,10:00,1.0,14:00,17:00
SYDCHK29,10:00,3.0,15:00,22:00
SYDCHK30,10:00,2.0,16:00,22:00
SYDCHK31,11:00,5.0,15:00,22:00
SYDCHK32,10:00,2.0,15:00,22:00
SYDCHK33,10:00,5.0,15:00,00:00
SYDCHK34,10:00,3.0,16:00,19:00
SYDCHK35,10:00,2.0,00:00,00:00
SYDCHK36,10:00,1.0,14:00,22:00
SYDCHK37,10:00,28.0,14:00,22:00
SYDCHK38,10:00,2.0,15:00,22:00
SYDCHK39,10:00,3.0,15:00,22:00
SYDCHK40,10:00,3.0,15:00,23:00
SYDCHK41,10:00,1.0,14:00,22:00
SYDCHK42,16:00,30.0,00:00,00:00
SYDCHK43,10:00,2.0,15:00,22:00
SYDCHK44,10:00,3.0,15:00,23:00
SYDCHK45,22:00,3.0,00:00,00:00
SYDCHK46,12:00,2.0,13:00,20:00
SYDCHK47,10:00,5.0,15:00,22:00
SYDCHK48,10:00,2.0,15:00,22:00
SYDCHK49,10:00,1.0,14:00,02:00
SYDCHK50,10:00,2.0,15:00,22:00
SYDCHK51,10:00,22.0,15:00,22:00
SYDCHK52,10:00,1.0,16:00,22:00
SYDCHK53,10:00,5.0,15:00,22:00
SYDCHK54,10:00,2.0,15:00,22:00
SYDCHK55,10:00,1.0,14:00,22:00
SYDCHK56,11:00,2.0,15:00,22:00
SYDCHK57,11:00,1.0,00:00,00:00
SYDCHK58,12:00,3.0,14:00,22:00
SYDCHK59,11:00,1.0,15:00,00:00
SYDCHK60,10:00,1.0,14:00,22:00
SYDCHK61,10:00,1.0,14:00,23:00
SYDCHK62,10:00,2.0,14:00,22:00
SYDCHK63,10:00,5.0,00:00,00:00
SYDCHK64,10:00,5.0,14:00,00:00
SYDCHK65,10:00,2.0,15:00,22:00
SYDCHK66,10:00,3.0,14:00,22:00
SYDCHK67,10:00,2.0,15:00,22:00
SYDCHK68,10:00,3.0,15:00,22:00
SYDCHK69,10:00,7.0,14:00,22:00
SYDCHK70,10:00,2.0,15:00,22:00
SYDCHK71,12:00,2.0,00:00,00:00
SYDCHK72,10:00,2.0,14:00,22:00
SYDCHK73,10:00,2.0,14:00,22:00
SYDCHK74,10:00,3.0,15:00,22:00
SYDCHK75,11:00,5.0,14:00,22:00
SYDCHK76,10:00,2.0,15:00,22:00
SYDCHK77,10:00,28.0,14:00,22:00
SYDCHK78,10:00,3.0,14:00,18:00
SYDCHK79,10:00,3.0,14:00,22:00
SYDCHK80,10:00,5.0,14:00,22:00
SYDCHK81,10:00,90.0,14:00,22:00
SYDCHK82,10:00,3.0,15:00,22:00
SYDCHK83,12:00,2.0,12:00,22:00
SYDCHK84,10:00,1.0,15:00,22:00
SYDCHK85,11:00,2.0,10:00,14:00
SYDCHK86,11:00,3.0,15:00,22:00
SYDCHK87,10:00,1.0,00:00,00:00
SYDCHK88,11:00,1.0,14:00,22:00
SYDCHK89,10:00,1.0,15:00,22:00
SYDCHK90,10:00,2.0,15:00,22:00
SYDCHK91,10:00,2.0,14:00,22:00
SYDCHK92,11:00,90.0,14:00,22:00
SYDCHK93,11:00,90.0,15:00,22:00
SYDCHK94,10:00,2.0,15:00,22:00
SYDCHK95,10:00,3.0,15:00,22:00
SYDCHK96,10:00,28.0,14:00,22:00
SYDCHK97,11:00,2.0,15:00,22:00
SYDCHK98,12:00,6.0,15:00,22:00
SYDCHK99,10:00,28.0,14:00,22:00
SYDCHK100,10:00,1.0,15:00,22:00
SYDCHK101,10:00,2.0,15:00,23:00
SYDCHK102,11:00,10.0,14:00,22:00
SYDCHK103,10:00,2.0,14:00,22:00
SYDCHK104,10:00,2.0,15:00,22:00
SYDCHK105,10:00,30.0,15:00,21:00
SYDCHK106,11:00,5.0,14:00,22:00
SYDCHK107,11:00,5.0,14:00,21:00
SYDCHK108,09:00,7.0,15:00,22:00
SYDCHK109,10:00,2.0,15:00,22:00
SYDCHK110,10:00,3.0,15:00,22:00
SYDCHK111,10:00,1.0,14:00,19:00
SYDCHK112,12:00,2.0,13:00,22:00
SYDCHK113,10:00,3.0,15:00,22:00
SYDCHK114,10:00,1.0,14:00,22:00
SYDCHK115,11:00,2.0,14:00,22:00
SYDCHK116,10:00,3.0,14:00,23:00
SYDCHK117,00:00,1.0,00:00,00:00
SYDCHK118,11:00,5.0,15:00,22:00
SYDCHK119,10:00,2.0,15:00,20:00
SYDCHK120,10:00,2.0,14:00,21:00
SYDCHK121,10:00,7.0,12:00,16:00
SYDCHK122,10:00,3.0,15:00,22:00
SYDCHK123,10:00,2.0,15:00,22:00
SYDCHK124,10:00,7.0,14:00,22:00
SYDCHK125,10:00,1.0,14:00,22:00
SYDCHK126,10:00,2.0,15:00,22:00
SYDCHK127,11:00,1.0,12:00,21:00
SYDCHK128,10:00,2.0,14:00,22:00
SYDCHK129,10:00,1.0,14:00,22:00
SYDCHK130,10:00,2.0,15:00,22:00
SYDCHK131,10:00,2.0,15:00,22:00
SYDCHK132,10:00,1.0,14:00,00:00
SYDCHK133,09:00,1.0,14:00,23:00
SYDCHK134,10:00,1.0,16:00,22:00
SYDCHK135,10:00,4.0,16:00,22:00
SYDCHK136,13:00,7.0,00:00,00:00
SYDCHK137,10:00,2.0,14:00,22:00
SYDCHK138,10:00,3.0,15:00,23:00
SYDCHK139,10:00,2.0,15:00,22:00
SYDCHK140,10:00,5.0,14:00,22:00
SYDCHK141,12:00,5.0,13:00,21:00
SYDCHK142,10:00,2.0,14:00,22:00
SYDCHK143,10:00,4.0,14:00,02:00
SYDCHK144,09:00,1.0,15:00,17:00
SYDCHK145,09:00,7.0,15:00,22:00
SYDCHK146,11:00,1.0,15:00,22:00
SYDCHK147,10:00,1.0,00:00,00:00
SYDCHK148,11:00,4.0,15:00,22:00
SYDCHK149,10:00,4.0,15:00,22:00
SYDCHK150,10:00,2.0,14:00,22:00
SYDCHK151,10:00,4.0,15:00,22:00
SYDCHK152,10:00,1.0,14:00,19:00
SYDCHK153,10:00,90.0,14:00,22:00
SYDCHK154,10:00,3.0,14:00,19:00
SYDCHK155,10:00,2.0,14:00,22:00
SYDCHK156,11:00,1.0,15:00,22:00
SYDCHK157,10:00,7.0,14:00,22:00
SYDCHK158,11:00,4.0,14:00,23:00
SYDCHK159,10:00,4.0,16:00,22:00
SYDCHK160,10:00,2.0,15:00,22:00
SYDCHK161,10:00,7.0,09:00,21:00
SYDCHK162,10:00,3.0,15:00,22:00
SYDCHK163,10:00,2.0,15:00,22:00
SYDCHK164,10:00,1.0,15:00,22:00
SYDCHK165,10:00,1.0,15:00,22:00
SYDCHK166,10:00,2.0,15:00,22:00
SYDCHK167,10:00,2.0,15:00,00:00
SYDCHK168,10:00,1.0,13:00,22:00
SYDCHK169,10:00,1.0,15:00,22:00
SYDCHK170,10:00,4.0,15:00,17:00
SYDCHK171,10:00,2.0,15:00,22:00
SYDCHK172,10:00,2.0,15:00,18:00
SYDCHK173,10:00,2.0,12:00,22:00
SYDCHK174,10:00,5.0,15:00,00:00
SYDCHK175,11:00,4.0,14:00,22:00
SYDCHK176,11:00,1.0,14:00,22:00
SYDCHK177,11:00,1.0,14:00,02:00
SYDCHK178,11:00,2.0,14:00,22:00
SYDCHK179,10:00,1.0,14:00,23:00
SYDCHK180,11:00,5.0,14:00,22:00
SYDCHK181,10:00,2.0,15:00,22:00
SYDCHK182,10:00,3.0,14:00,21:00
SYDCHK183,12:00,2.0,10:00,22:00
SYDCHK184,10:00,2.0,14:00,22:00
SYDCHK185,10:00,2.0,14:00,22:00
SYDCHK186,10:00,2.0,15:00,22:00
SYDCHK187,11:00,2.0,14:00,22:00
SYDCHK188,10:00,2.0,15:00,20:00
SYDCHK189,11:00,1.0,14:00,23:00
SYDCHK190,10:00,2.0,15:00,22:00
SYDCHK191,10:00,5.0,14:00,21:00
SYDCHK192,10:00,2.0,14:00,22:00
SYDCHK193,11:00,2.0,15:00,22:00
SYDCHK194,10:00,2.0,15:00,22:00
SYDCHK195,10:00,2.0,15:00,22:00
SYDCHK196,10:00,2.0,16:00,20:00
SYDCHK197,10:00,1.0,15:00,23:00
SYDCHK198,10:00,1.0,14:00,22:00
SYDCHK199,10:00,3.0,15:00,23:00
SYDCHK200,10:00,2.0,14:00,22:00
SYDCHK201,11:00,3.0,13:00,20:00
SYDCHK202,11:00,30.0,16:00,23:00
SYDCHK203,10:00,1.0,14:00,16:00
SYDCHK204,10:00,4.0,16:00,22:00
SYDCHK205,10:00,2.0,16:00,22:00
SYDCHK206,10:00,1.0,14:00,22:00
SYDCHK207,10:00,2.0,15:00,22:00
SYDCHK208,10:00,1.0,14:00,00:00
SYDCHK209,10:00,21.0,12:00,22:00
SYDCHK210,10:00,1.0,17:00,22:00
SYDCHK211,11:00,1.0,00:00,00:00
SYDCHK212,10:00,3.0,15:00,22:00
SYDCHK213,12:00,8.0,00:00,00:00
SYDCHK214,10:00,1.0,13:00,22:00
SYDCHK215,10:00,3.0,15:00,02:00
SYDCHK216,10:00,4.0,15:00,22:00
SYDCHK217,10:00,7.0,14:00,22:00
SYDCHK218,11:00,1.0,14:00,22:00
SYDCHK219,10:00,21.0,14:00,23:00
SYDCHK220,10:00,7.0,15:00,22:00
SYDCHK221,10:00,2.0,15:00,00:00
SYDCHK222,11:00,2.0,15:00,22:00
SYDCHK223,10:00,2.0,15:00,22:00
SYDCHK224,10:00,2.0,14:00,22:00
SYDCHK225,10:00,4.0,16:00,22:00
SYDCHK226,09:00,3.0,15:00,22:00
SYDCHK227,12:00,2.0,16:00,23:00
SYDCHK228,12:00,4.0,00:00,00:00
SYDCHK229,10:00,1.0,14:00,16:00
SYDCHK230,10:00,1.0,14:00,22:00
SYDCHK231,11:00,2.0,15:00,22:00
SYDCHK232,10:00,2.0,14:00,22:00
SYDCHK233,10:00,6.0,14:00,22:00
SYDCHK234,11:00,7.0,14:00,22:00
SYDCHK235,10:00,90.0,14:00,22:00
SYDCHK236,10:00,3.0,15:00,22:00
SYDCHK237,12:00,7.0,00:00,00:00
SYDCHK238,10:00,1.0,14:00,23:00
SYDCHK239,11:00,3.0,14:00,22:00
SYDCHK240,10:00,2.0,15:00,22:00
SYDCHK241,10:00,1.0,15:00,22:00
SYDCHK242,11:00,3.0,15:00,22:00
SYDCHK243,11:00,5.0,14:00,22:00
SYDCHK244,10:00,1.0,14:00,22:00
SYDCHK245,10:00,4.0,14:00,22:00
SYDCHK246,10:00,21.0,15:00,22:00
SYDCHK247,10:00,90.0,14:00,22:00
SYDCHK248,10:00,3.0,14:00,22:00
SYDCHK249,11:00,5.0,15:00,20:00
SYDCHK250,11:00,1.0,16:00,00:00
SYDCHK251,10:00,2.0,15:00,00:00
SYDCHK252,10:00,4.0,15:00,22:00
SYDCHK253,11:00,5.0,14:00,22:00
SYDCHK254,10:00,4.0,15:00,22:00
SYDCHK255,10:00,2.0,16:00,22:00
SYDCHK256,10:00,2.0,15:00,18:00
SYDCHK257,10:00,2.0,14:00,22:00
SYDCHK258,10:00,3.0,15:00,22:00
SYDCHK259,10:00,1.0,14:00,22:00
SYDCHK260,10:00,999.0,14:00,22:00
SYDCHK261,10:00,1.0,15:00,22:00
SYDCHK262,,,,22:00
SYDCHK263,12:00,3.0,11:00,22:00
SYDCHK264,10:00,5.0,14:00,21:00
SYDCHK265,11:00,2.0,00:00,00:00
SYDCHK266,11:00,1.0,15:00,22:00
SYDCHK267,11:00,2.0,14:00,22:00
SYDCHK268,11:00,7.0,16:00,21:00
SYDCHK269,10:00,1.0,14:00,19:00
SYDCHK270,10:00,4.0,14:00,22:00
SYDCHK271,10:00,1.0,14:00,22:00
SYDCHK272,10:00,4.0,14:00,22:00
SYDCHK273,11:00,3.0,14:00,22:00
SYDCHK274,10:00,4.0,14:00,22:00
SYDCHK275,10:00,3.0,14:00,22:00
SYDCHK276,11:00,5.0,15:00,22:00
SYDCHK277,11:00,1.0,15:00,22:00
SYDCHK278,10:00,2.0,15:00,22:00
SYDCHK279,11:00,3.0,15:00,22:00
SYDCHK280,10:00,1.0,14:00,22:00
SYDCHK281,10:00,1.0,15:00,02:00
SYDCHK282,11:00,2.0,13:00,22:00
SYDCHK283,10:00,1.0,15:00,22:00
SYDCHK284,10:00,90.0,14:00,22:00
SYDCHK285,10:00,2.0,00:00,00:00
SYDCHK286,11:00,5.0,15:00,22:00
SYDCHK287,10:00,2.0,14:00,00:00
SYDCHK288,10:00,2.0,14:00,22:00
SYDCHK289,11:00,2.0,14:00,22:00
SYDCHK290,11:00,2.0,14:00,22:00
SYDCHK291,10:00,3.0,14:00,22:00
SYDCHK292,10:00,1.0,14:00,22:00
SYDCHK293,10:00,1.0,14:00,00:00
SYDCHK294,10:00,1.0,15:00,01:00
SYDCHK295,10:00,2.0,15:00,22:00
SYDCHK296,10:00,1.0,15:00,21:00
SYDCHK297,10:00,1.0,14:00,20:00
SYDCHK298,11:00,3.0,14:00,23:00
SYDCHK299,10:00,28.0,14:00,18:00
SYDCHK300,10:00,10.0,14:00,22:00
SYDCHK301,11:00,5.0,15:00,22:00
SYDCHK302,11:00,1.0,14:00,00:00
SYDCHK303,12:00,3.0,14:00,16:00
SYDCHK304,12:00,2.0,00:00,00:00
SYDCHK305,10:00,1.0,14:00,22:00
SYDCHK306,12:00,7.0,14:00,21:00
SYDCHK307,12:00,1.0,00:00,00:00
SYDCHK308,10:00,2.0,14:00,22:00
SYDCHK309,10:00,2.0,14:00,22:00
SYDCHK310,10:00,3.0,15:00,02:00
SYDCHK311,10:00,2.0,15:00,22:00
SYDCHK312,10:00,365.0,14:00,22:00
SYDCHK313,11:00,3.0,15:00,23:00
SYDCHK314,10:00,90.0,14:00,22:00
SYDCHK315,10:00,2.0,14:00,22:00
SYDCHK316,11:00,1.0,14:00,22:00
SYDCHK317,10:00,90.0,15:00,22:00
SYDCHK318,10:00,2.0,14:00,22:00
SYDCHK319,11:00,2.0,14:00,22:00
SYDCHK320,10:00,4.0,14:00,23:00
SYDCHK321,10:00,90.0,14:00,22:00
SYDCHK322,10:00,90.0,14:00,22:00
SYDCHK323,10:00,2.0,15:00,22:00
SYDCHK324,10:00,1.0,14:00,23:00
SYDCHK325,10:00,2.0,15:00,22:00
SYDCHK326,10:00,1.0,12:00,22:00
SYDCHK327,11:00,1.0,14:00,22:00
SYDCHK328,10:00,5.0,15:00,22:00
SYDCHK329,10:00,1.0,14:00,23:00
SYDCHK330,10:00,1.0,00:00,00:00
SYDCHK331,11:00,3.0,15:00,22:00
SYDCHK332,10:00,2.0,15:00,22:00
SYDCHK333,10:00,2.0,15:00,21:00
SYDCHK334,10:00,3.0,16:00,20:00
SYDCHK335,11:00,2.0,00:00,00:00
SYDCHK336,16:00,21.0,00:00,00:00
SYDCHK337,10:00,90.0,15:00,22:00
SYDCHK338,10:00,3.0,14:00,22:00
SYDCHK339,10:00,1.0,14:00,22:00
SYDCHK340,10:00,1.0,14:00,00:00
SYDCHK341,10:00,28.0,14:00,00:00
SYDCHK342,10:00,2.0,15:00,22:00
SYDCHK343,10:00,2.0,15:00,23:00
SYDCHK344,10:00,3.0,14:00,22:00
SYDCHK345,10:00,3.0,13:00,23:00
SYDCHK346,10:00,3.0,12:00,20:00
SYDCHK347,10:00,2.0,15:00,22:00
SYDCHK348,09:00,1.0,15:00,17:00
SYDCHK349,10:00,2.0,15:00,22:00
SYDCHK350,12:00,2.0,14:00,20:00
SYDCHK351,10:00,2.0,15:00,22:00
SYDCHK352,10:00,1.0,14:00,23:00
SYDCHK353,10:00,1.0,14:00,16:00
SYDCHK354,11:00,5.0,14:00,22:00
SYDCHK355,10:00,2.0,12:00,22:00
SYDCHK356,10:00,2.0,14:00,22:00
SYDCHK357,10:00,6.0,15:00,02:00
SYDCHK358,10:00,3.0,15:00,22:00
SYDCHK359,10:00,21.0,15:00,22:00
SYDCHK360,10:00,2.0,12:00,22:00
SYDCHK361,10:00,1.0,14:00,22:00
SYDCHK362,10:00,3.0,12:00,22:00
SYDCHK363,10:00,1.0,13:00,22:00
SYDCHK364,10:00,4.0,14:00,22:00
SYDCHK365,10:00,1.0,14:00,22:00
SYDCHK366,10:00,5.0,15:00,22:00
SYDCHK367,12:00,28.0,15:00,22:00
SYDCHK368,13:00,2.0,00:00,00:00
SYDCHK369,13:00,3.0,14:00,22:00
SYDCHK370,10:00,2.0,14:00,22:00
SYDCHK371,10:00,4.0,15:00,22:00
SYDCHK372,10:00,3.0,15:00,22:00
SYDCHK373,10:00,1.0,14:00,22:00
SYDCHK374,10:00,21.0,16:00,21:00
SYDCHK375,10:00,2.0,14:00,22:00
SYDCHK376,10:00,2.0,15:00,22:00
SYDCHK377,10:00,22.0,14:00,22:00
SYDCHK378,11:00,1.0,15:00,22:00
SYDCHK379,10:00,2.0,15:00,22:00
SYDCHK380,10:00,2.0,15:00,22:00
SYDCHK381,12:00,1.0,14:00,23:00
SYDCHK382,10:00,3.0,15:00,22:00
SYDCHK383,10:00,2.0,14:00,22:00
SYDCHK384,10:00,4.0,15:00,22:00
SYDCHK385,10:00,1.0,14:00,02:00
SYDCHK386,10:00,1.0,14:00,22:00
SYDCHK387,10:00,7.0,16:00,02:00
SYDCHK388,10:00,1.0,17:00,22:00
SYDCHK389,10:00,2.0,15:00,17:00
SYDCHK390,10:00,2.0,15:00,22:00
SYDCHK391,11:00,1.0,15:00,22:00
SYDCHK392,10:00,2.0,14:00,22:00
SYDCHK393,10:00,1.0,16:00,22:00
SYDCHK394,11:00,3.0,13:00,22:00
SYDCHK395,10:00,1.0,15:00,22:00
SYDCHK396,11:00,1.0,14:00,21:00
SYDCHK397,12:00,2.0,14:00,17:00
SYDCHK398,11:00,21.0,14:00,22:00
SYDCHK399,10:00,1.0,13:00,22:00
SYDCHK400,10:00,1.0,00:00,00:00
SYDCHK401,10:00,1.0,15:00,22:00
SYDCHK402,10:00,90.0,15:00,22:00
SYDCHK403,10:00,2.0,15:00,22:00
SYDCHK404,11:00,1.0,15:00,00:00
SYDCHK405,11:00,3.0,15:00,22:00
SYDCHK406,11:00,7.0,14:00,22:00
SYDCHK407,10:00,3.0,14:00,22:00
SYDCHK408,11:00,2.0,15:00,22:00
SYDCHK409,10:00,7.0,13:00,22:00
SYDCHK410,10:00,7.0,14:00,22:00
SYDCHK411,11:00,14.0,14:00,22:00
SYDCHK412,10:00,7.0,14:00,22:00
SYDCHK413,10:00,2.0,15:00,20:00
SYDCHK414,10:00,2.0,15:00,21:00
SYDCHK415,10:00,2.0,15:00,22:00
SYDCHK416,10:00,2.0,15:00,21:00
SYDCHK417,10:00,1.0,14:00,02:00
SYDCHK418,10:00,5.0,14:00,22:00
SYDCHK419,10:00,3.0,14:00,22:00
SYDCHK420,11:00,5.0,15:00,22:00
SYDCHK421,10:00,30.0,15:00,22:00
SYDCHK422,10:00,1.0,15:00,22:00
SYDCHK423,10:00,28.0,14:00,22:00
SYDCHK424,10:00,4.0,14:00,22:00
SYDCHK425,13:00,5.0,00:00,00:00
SYDCHK426,10:00,28.0,14:00,22:00
SYDCHK427,11:00,2.0,15:00,22:00
SYDCHK428,10:00,1.0,14:00,22:00
SYDCHK429,11:00,1.0,00:00,00:00
SYDCHK430,10:00,2.0,15:00,22:00
SYDCHK431,10:00,4.0,15:00,22:00
SYDCHK432,10:00,2.0,14:00,22:00
SYDCHK433,10:00,2.0,14:00,22:00
SYDCHK434,10:00,3.0,15:00,22:00
SYDCHK435,10:00,5.0,14:00,22:00
SYDCHK436,10:00,2.0,16:00,22:00
SYDCHK437,12:00,1.0,14:00,22:00
SYDCHK438,11:00,14.0,12:00,22:00
SYDCHK439,11:00,1.0,15:00,00:00
SYDCHK440,10:00,2.0,15:00,22:00
SYDCHK441,10:00,28.0,14:00,22:00
SYDCHK442,10:00,2.0,15:00,22:00
SYDCHK443,10:00,28.0,14:00,22:00
SYDCHK444,11:00,5.0,15:00,22:00
SYDCHK445,11:00,3.0,13:00,21:00
SYDCHK446,11:00,2.0,14:00,23:00
SYDCHK447,10:00,1.0,14:00,22:00
SYDCHK448,10:00,4.0,16:00,22:00
SYDCHK449,10:00,90.0,14:00,22:00
SYDCHK450,10:00,1.0,12:00,14:00
SYDCHK451,09:00,2.0,16:00,22:00
SYDCHK452,10:00,90.0,14:00,22:00
SYDCHK453,12:00,30.0,12:00,19:00
SYDCHK454,12:00,2.0,12:00,22:00
SYDCHK455,11:00,1.0,15:00,23:00
SYDCHK456,10:00,28.0,14:00,22:00
SYDCHK457,10:00,2.0,15:00,22:00
SYDCHK458,11:00,2.0,14:00,23:00
SYDCHK459,10:00,14.0,13:00,00:00
SYDCHK460,10:00,1.0,15:00,20:00
SYDCHK461,11:00,5.0,10:00,22:00
SYDCHK462,10:00,1.0,15:00,22:00
SYDCHK463,10:00,2.0,14:00,22:00
SYDCHK464,10:00,3.0,15:00,22:00
SYDCHK465,10:00,1.0,14:00,23:00
SYDCHK466,10:00,2.0,15:00,22:00
